"id","name","referralId","hasPerk","location.address","location.crossStreet","location.lat","location.lng","location.labeledLatLngs","location.distance","location.postalCode","location.cc","location.city","location.state","location.country","location.neighborhood","venuePage.id","delivery.id","delivery.url","delivery.provider.name","delivery.provider.icon.prefix","delivery.provider.icon.sizes","delivery.provider.icon.name","pluralName","shortName","icon","primary"
4a19721ef964a520197a1fe3,Fino Restaurant,v-1525634025,FALSE,624 Post St,btw Taylor St & Trader Vic Aly,37.7879212139723,-122.412266619019,list(label = "display", lat = 37.7879212139723, lng = -122.412266619019),1678,94109,US,San Francisco,CA,United States,NA,NA,NA,NA,NA,NA,NULL,NA,Chinese Restaurants,Chinese,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/asian_", suffix = ".png"),TRUE
3fd66200f964a5202cee1ee3,Harris' Restaurant,v-1525634025,FALSE,2100 Van Ness Ave,at Pacific Ave.,37.7949868401871,-122.422952668978,list(label = "display", lat = 37.7949868401871, lng = -122.422952668978),2268,94109,US,San Francisco,CA,United States,NA,NA,NA,NA,NA,NA,NULL,NA,Japanese Restaurants,Japanese,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/japanese_", suffix = ".png"),TRUE
4b4407a2f964a52074f025e3,Tuba - Authentic Turkish Restaurant,v-1525634025,FALSE,1007 Guerrero St,at 22nd St,37.7549634964416,-122.423138166925,list(label = "display", lat = 37.7549634964416, lng = -122.423138166925),2197,94110,US,San Francisco,CA,United States,NA,78708839,281975,https://www.grubhub.com/restaurant/tuba-restaurant-1007-guerrero-st-san-francisco/281975?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=281975,grubhub,https://igx.4sqi.net/img/general/cap/,c(40, 50),/delivery_provider_grubhub_20180129.png,Indian Restaurants,Indian,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/indian_", suffix = ".png"),TRUE
4ac44acdf964a520949e20e3,Chutney Restaurant,v-1525634025,FALSE,511 Jones St,at O'Farrell St,37.7860167553126,-122.413002931849,list(label = "display", lat = 37.7860167553126, lng = -122.413002931849),1461,94102,US,San Francisco,CA,United States,NA,117614813,509677,https://www.grubhub.com/restaurant/chutney-511-jones-st-san-francisco/509677?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=509677,grubhub,https://igx.4sqi.net/img/general/cap/,c(40, 50),/delivery_provider_grubhub_20180129.png,Chinese Restaurants,Chinese,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/asian_", suffix = ".png"),TRUE
46de0fe7f964a520944a1fe3,Sai's Vietnamese Restaurant,v-1525634025,FALSE,505 Washington St,btw Hotaling St & Sansome St,37.7956399051297,-122.401804211076,list(label = "display", lat = 37.7956399051297, lng = -122.401804211076),2899,94111,US,San Francisco,CA,United States,NA,NA,455471,https://www.grubhub.com/restaurant/sais-restaurant-505-washington-st-san-francisco/455471?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=455471,grubhub,https://igx.4sqi.net/img/general/cap/,c(40, 50),/delivery_provider_grubhub_20180129.png,Indian Restaurants,Indian,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/indian_", suffix = ".png"),TRUE
536f0ec6498e33148e07be0a,Minas Brazilian Restaurant & Cachaçaria,v-1525634025,FALSE,41 Franklin St,Oak Street,37.7748942162311,-122.420943891031,list(label = "display", lat = 37.7748942162311, lng = -122.420943891031),43,94102,US,San Francisco,CA,United States,Hayes Valley, San Francisco, CA,96641723,320709,https://www.grubhub.com/restaurant/minas-brazilian-restaurant-41-franklin-st-san-francisco/320709?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=320709,grubhub,https://igx.4sqi.net/img/general/cap/,c(40, 50),/delivery_provider_grubhub_20180129.png,Italian Restaurants,Italian,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/italian_", suffix = ".png"),TRUE
4ac2d071f964a520ce9a20e3,New Ming's Restaurant,v-1525634025,FALSE,641 Mission St,btwn New Montgomery St & Annie St,37.7871761337431,-122.400875736607,list(label = "display", lat = 37.7871761337431, lng = -122.400875736607),2276,94105,US,San Francisco,CA,United States,NA,NA,NA,NA,NA,NA,NULL,NA,Indian Restaurants,Indian,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/indian_", suffix = ".png"),TRUE
49ee94a7f964a5206f681fe3,Canton Dim Sum & Seafood Restaurant,v-1525634025,FALSE,655 Folsom St,at Hawthorne St,37.7846180276691,-122.39799099273,list(label = "display", lat = 37.7846180276691, lng = -122.39799099273),2333,94107,US,San Francisco,CA,United States,NA,NA,NA,NA,NA,NA,NULL,NA,Chinese Restaurants,Chinese,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/asian_", suffix = ".png"),TRUE
4b62377ff964a520c53c2ae3,B Restaurant & Bar,v-1525634025,FALSE,720 Howard St,btw 4th & 5th,37.7846524349152,-122.401667800641,list(label = "display", lat = 37.7846524349152, lng = -122.401667800641),2056,94103,US,San Francisco,CA,United States,NA,91475318,NA,NA,NA,NA,NULL,NA,Italian Restaurants,Italian,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/italian_", suffix = ".png"),TRUE
4a9323a3f964a520ea1e20e3,Pakwan Indian Restaurant,v-1525634025,FALSE,501 Ofarrell St,at Jones St,37.785751567547,-122.412945087707,list(label = "display", lat = 37.785751567547, lng = -122.412945087707),1439,94102,US,San Francisco,CA,United States,NA,105338078,57780,https://www.grubhub.com/restaurant/pakwan-pakistani--indian-501-o-farrell-st-san-francisco/57780?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=57780,grubhub,https://igx.4sqi.net/img/general/cap/,c(40, 50),/delivery_provider_grubhub_20180129.png,Chinese Restaurants,Chinese,list(prefix = "https://ss3.4sqi.net/img/categories_v2/food/asian_", suffix = ".png"),TRUE
